GrPetYear,pe,pb,peg,shr,revenue,opInm,eps,Assets,Equity,bvps,ROtA,5ROtA,10ROtA,bad5y,bad10y,Industrial,cur,old
DBG.PA,3.37,0.87,0.09,-0.62,8.07,31.4,0.0,5.56,11.15,11.22,9.9,5.89,3.74,1,4,,EUR,2013
DBG.V,-70.04,4.08,-1.17,20.59,-100.0,9.71,-13.66,25.52,27.06,22.44,-12.69,-10.19,-14.76,5,7,,CAD,2014
DBI,4.43,1.5,0.32,-2.66,3.81,-8.34,4.18,3.92,-8.94,-9.19,8.38,-0.31,3.94,2,2,RETAIL-SHOE STORES,USD,2014
D.BK,31.64,4.3,0.09,175.12,9.2,12.25,-59.83,23.69,69.9,25.41,5.61,0.96,6.69,3,3,,THB,2014
DBK.DE,3.4,0.27,0.02,6.52,-49.21,-100.0,17.42,-2.05,2.86,2.69,0.42,0.05,-0.02,2,4,,EUR,2013
DBK.SW,2.86,0.23,0.02,6.61,-1.86,-100.0,18.56,-2.05,2.86,2.68,0.42,0.05,-0.02,2,4,,EUR,2013
DBL,-4.04,0.92,0.01,-0.78,0.0,-100.0,0.0,-7.98,-6.8,-6.85,-18.96,-0.69,-0.13,2,2,,USD,2017
DBL.NS,-6056.52,0.92,-60.72,0.74,18.1,4.41,0.0,17.68,21.01,20.86,-1.69,1.83,2.9,2,2,,INR,2014
DBMM,-3.53,-0.94,-0.12,226.0,-6.37,-2.49,-71.48,-3.55,11.75,3.6,-1295.22,-1137.79,-1109.9,4,7,"SERVICES-BUSINESS SERVICES, NEC",USD,2013
DBM.TO,10.65,0.96,-0.38,13.1,17.25,24.87,12.31,20.1,20.5,18.12,8.83,7.31,7.03,1,1,,CAD,2013
DBO,-44.24,1.48,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.73,0.73,0.73,0,0,COMMODITY CONTRACTS BROKERS & DEALERS,USD,2022
DBOEY,19.07,3.36,0.92,-0.01,10.11,13.68,13.46,3.99,12.08,12.08,0.57,0.63,0.56,0,1,,EUR,2013
DBOL.NS,6.58,1.15,0.0,-100.0,-100.0,-100.0,-100.0,28.97,13.23,13.23,5.09,5.09,5.09,0,0,,INR,2022
DBO.TO,-22.28,0.0,-0.39,3.34,7.64,-9.1,-8.64,-100.0,-100.0,-96.76,44.48,3.87,0.46,5,9,,CAD,2014
DBOX.L,9.52,0.55,9.52,104.31,119.7,0.0,0.0,50.3,54.05,26.46,18.08,-4.61,-310.62,3,1,,GBP,2013
DBP,16.38,0.97,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.51,0.51,0.51,0,0,COMMODITY CONTRACTS BROKERS & DEALERS,USD,2022
DBREALTY.NS,-27.54,1.12,0.08,2.64,9.28,0.0,0.0,4.86,-5.06,-4.93,-0.38,-3.14,-1.99,4,5,,INR,2014
DBRG,-5.25,1.67,0.1,22.84,22.8,0.0,0.0,17.27,-0.16,-0.13,-4.1,-6.0,-2.19,3,5,REAL ESTATE INVESTMENT TRUSTS,USD,2013
DBRG-PH,-7.17,2.29,0.0,-100.0,22.8,0.0,-100.0,17.27,-0.16,-0.16,-4.1,-6.0,-2.19,3,5,REAL ESTATE INVESTMENT TRUSTS,USD,2013
DBRG-PI,-7.22,2.3,0.0,-100.0,22.8,0.0,-100.0,17.27,-0.16,-0.16,-4.1,-6.0,-2.19,3,5,REAL ESTATE INVESTMENT TRUSTS,USD,2013
DBRG-PJ,-7.2,2.3,0.0,-100.0,22.8,0.0,-100.0,17.27,-0.16,-0.16,-4.1,-6.0,-2.19,3,5,REAL ESTATE INVESTMENT TRUSTS,USD,2013
DBRM,-4.23,1.29,-0.03,2.61,-3.92,-12.89,0.0,-10.39,-0.05,-0.05,14.76,144.65,30.05,4,9,CRUDE PETROLEUM & NATURAL GAS,USD,2013
DBS,-1773848.7,0.41,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-0.0,-0.0,-0.0,1,1,COMMODITY CONTRACTS BROKERS & DEALERS,USD,2022
DBSDY,8.83,1.37,0.32,0.4,6.89,-100.0,8.59,7.07,5.81,5.78,1.11,1.0,0.96,0,0,,SGD,2013
DBSTOCKBRO.NS,14.14,1.46,-0.45,0.0,12.53,11.43,2.7,7.35,4.6,4.6,7.46,2.68,3.02,3,5,,INR,2014
DBTX,-1.4,1.25,0.24,36.18,-100.0,14.01,-15.67,7.24,9.23,6.78,-51.07,-53.99,-53.99,5,5,PHARMACEUTICAL PREPARATIONS,USD,2018
DBV,0.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0,0,0,COMMODITY CONTRACTS BROKERS & DEALERS,USD,2022
DBV.PA,-3.31,1.85,-0.1,21.35,38.8,14.96,-4.96,16.19,14.89,12.27,-39.07,-64.94,-52.16,5,8,,EUR,2013
DBVT,-2.77,1.88,-0.09,21.35,38.8,14.96,-4.96,16.19,14.89,12.27,-39.07,-64.94,-52.16,5,8,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)",EUR,2013
DBX,17.26,-25.63,0.23,0.19,21.24,0.0,0.0,20.73,0.0,0.0,21.13,-2.25,6.57,3,5,SERVICES-PREPACKAGED SOFTWARE,USD,2015
DC,-8.47,2.06,0.04,0.0,-100.0,1257.71,977.63,1088.87,1122.54,1122.54,-21.39,-3.36,-3.36,2,2,METAL MINING,USD,2020
DC2.AX,-0.32,0.62,-0.03,37.89,143.85,21.59,-11.34,-1.27,-36.21,-26.26,-55.51,-53.07,-53.07,2,2,,AUD,2021
DCAL.NS,-73.74,0.38,0.28,-0.32,6.36,-10.72,0.0,15.65,19.41,19.47,-0.09,1.71,3.08,3,3,,INR,2014
DC-A.TO,-8.35,0.32,-0.06,6.02,-29.48,-100.0,-31.32,-20.67,-16.11,-15.2,7.85,-13.24,-9.72,3,7,,CAD,2013
DCBBANK.NS,8.4,0.86,0.14,2.47,17.25,-100.0,10.58,16.82,16.51,16.11,0.77,0.83,0.92,0,0,,INR,2014
DCBO,81.15,6.33,0.54,2.08,56.17,15.3,0.0,97.24,0.0,0.0,2.54,-21.84,-12.31,2,3,SERVICES-PREPACKAGED SOFTWARE,USD,2016
DCBO.TO,81.45,6.35,0.71,2.08,56.17,15.3,0.0,97.24,0.0,0.0,2.54,-21.84,-12.31,2,3,,USD,2016
DCC.AX,-10.1,1.12,0.07,57.15,-100.0,-4.75,-37.87,41.49,39.75,25.3,-9.18,-9.49,-182.65,3,5,,AUD,2013
DCC.BK,12.64,2.93,-2.4,3.79,1.12,2.24,-1.16,6.92,9.16,8.82,17.41,15.59,19.49,0,0,,THB,2013
DCC.L,12.71,1.39,-12.71,-100.0,7.87,12.69,-100.0,11.46,13.65,13.65,4.68,5.04,4.94,0,0,,GBP,2014
DCF,0.0,0.0,0.0,-100.0,0.0,0.0,-100.0,-4.32,-4.89,-4.89,-14.07,-0.68,-0.68,1,1,,USD,2019
DCFC,-1.05,-3.32,0.01,-3.22,35.17,64.41,97.09,77.26,222.36,229.75,-59.79,-60.89,-60.89,3,3,MISCELLANEOUS TRANSPORTATION EQUIPMENT,USD,2020
DCG.AX,-0.25,0.68,0.0,15.21,-3.63,0.0,0.0,-7.19,-19.54,-16.96,-59.2,-22.58,-11.14,2,5,,AUD,2013
DCGO,46.02,3.2,3.45,0.91,108.93,0.0,0.0,57.34,58.61,58.08,10.44,-6.08,-6.08,2,2,SERVICES-HEALTH SERVICES,USD,2019
DCI,20.21,5.73,1.09,-2.02,3.45,2.89,5.44,4.54,0.48,0.49,15.45,13.62,13.89,0,0,INDUSTRIAL & COMMERCIAL FANS & BLOWERS & AIR PURIFING EQUIP,USD,2013
DCII.JK,197.36,63.91,4.89,3.3,52.28,85.58,45.69,-100.0,47.74,46.22,-2626.69,-12764.68,-46724.35,3,2,,IDR,2017
DCIK.F,4.98,1.09,-0.11,-18.59,-9.92,0.0,47.38,10.75,13.95,17.14,20.15,21.95,12.87,1,4,,EUR,2013
DCI.L,0.0,0.0,0.0,-100.0,-22.16,-29.01,-100.0,-16.32,-15.74,-15.74,-3.36,-7.37,-11.82,3,7,,EUR,2013
DCL.AX,-3.37,5.91,-0.08,26.65,-100.0,-100.0,-100.0,-18.34,-32.34,-25.54,-72.91,-380.88,-294.42,4,5,,AUD,2016
DCLT,77.63,9.39,-0.78,24.23,-1.43,0.0,-100.0,-8.75,0.0,0.0,5.19,1.21,-59.58,2,5,"SERVICES-BUSINESS SERVICES, NEC",USD,2013
DCMFINSERV.NS,-2.06,-0.21,0.0,-0.09,-100.0,-16.82,-2.04,-11.58,1.21,1.21,-7.85,-3.28,-2.55,2,5,,INR,2014
DCM.NS,55.16,8.59,-0.6,0.78,-24.75,-20.47,-27.18,-18.51,-25.92,-25.72,13.93,-2.81,-1.35,3,5,,INR,2014
DCMNVL.NS,25.28,0.95,-0.25,-100.0,-100.0,0.0,-100.0,390.22,337.08,337.08,13.1,0.25,0.25,2,2,,INR,2018
DCMSHRIRAM.NS,26.36,2.25,-1.8,-0.68,7.14,16.88,16.65,9.21,15.55,15.66,10.05,10.45,8.86,0,0,,INR,2014
DCMSRIND.NS,11.62,0.98,5.08,0.0,7.48,12.69,21.39,7.35,13.28,13.28,3.73,4.87,4.34,0,2,,INR,2013
DCM.TO,16.39,6.16,0.02,78.54,-1.61,20.88,0.0,-1.2,2.64,1.48,10.74,3.01,-8.85,2,5,,CAD,2013
DCN.AX,-0.46,0.82,0.0,24.43,-100.0,27.12,18.85,24.57,18.79,15.1,-109.21,-30.69,-39.3,2,6,,AUD,2013
DCN.SW,26.56,2.87,-0.54,-0.06,4.04,13.36,0.9,4.56,3.68,3.68,6.45,5.51,6.93,1,1,,USD,2013
DCO,21.25,1.04,-0.27,1.46,-0.37,-6.8,11.83,3.28,9.12,8.99,4.17,7.99,4.04,1,1,"AIRCRAFT PARTS & AUXILIARY EQUIPMENT, NEC",USD,2013
DCO.DE,13.47,5.38,0.55,-2.63,3.79,7.13,10.97,4.71,7.85,8.06,8.38,5.62,4.88,0,0,,USD,2013
DCOM,4.4,0.57,0.08,1.22,13.29,9.87,13.55,14.09,11.65,11.51,1.17,0.82,0.91,0,0,NATIONAL COMMERCIAL BANKS,USD,2013
DCOMP,3.96,0.52,0.0,-100.0,13.29,9.5,-100.0,14.09,11.65,11.65,1.17,0.82,0.91,0,0,NATIONAL COMMERCIAL BANKS,USD,2013
DCON.BK,14.37,0.89,0.7,10.84,-1.29,-8.21,-14.42,10.29,11.63,10.49,4.34,4.68,9.22,0,3,,THB,2013
DCP,7.35,1.42,0.03,11.48,19.74,17.91,15.88,12.76,-100.0,-89.7,7.91,1.56,3.21,2,2,NATURAL GAS TRANSMISSION,USD,2013
DCPH,-6.58,2.59,-0.12,20.14,-100.0,39.68,13.98,49.83,0.0,0.0,-39.41,-42.33,-44.36,5,8,PHARMACEUTICAL PREPARATIONS,USD,2015
DCP.JO,29.77,5.1,173.36,-0.0,13.66,12.36,10.56,20.23,17.11,17.11,6.83,7.3,9.05,0,0,,ZAR,2014
DCP-PB,0.0,0.0,0.0,-100.0,19.74,17.91,-100.0,12.76,-100.0,-100.0,7.91,1.56,3.21,2,2,NATURAL GAS TRANSMISSION,USD,2013
DCP-PC,0.0,0.0,0.0,-2.68,19.74,17.91,24.95,12.76,-100.0,-102.75,7.91,1.56,3.21,2,2,NATURAL GAS TRANSMISSION,USD,2013
DCR.WA,9.92,1.53,-0.25,-0.77,7.11,12.73,18.91,6.91,6.15,6.2,9.27,16.7,10.43,0,3,,PLN,2013
DCSI.CN,12.31,6.52,0.16,-100.0,20.71,20.69,-100.0,38.02,6.01,6.01,-25.23,-24.63,-36.58,3,4,,USD,2017
DCT,-177.72,3.45,-3.45,6.77,-1.49,0.0,0.0,-18.29,-11.7,-10.96,-2.08,-7.64,-4.34,3,4,SERVICES-PREPACKAGED SOFTWARE,USD,2015
DCTA.L,-8.5,4.83,16.92,4.76,76.55,19.46,17.87,15.28,15.42,14.72,-35.41,-28.08,-41.11,5,7,,EUR,2013
DCTH,-1.62,-5.2,0.07,2.09,14.72,0.28,0.78,-7.8,0.0,0.0,-219.25,-121.3,-141.35,4,8,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,USD,2013
DCW.NS,6.99,1.31,0.12,3.87,7.93,18.27,15.26,1.59,7.02,6.76,7.48,2.07,1.62,4,5,,INR,2014
DCX.AX,-5.63,1.01,0.04,35.95,-100.0,-15.76,-37.82,-1.77,-2.01,-1.48,-16.83,-85.12,-60.89,2,4,,AUD,2013
DCXINDIA.NS,36.81,4.14,1.5,-4.24,41.49,82.46,102.93,20.39,220.77,230.55,6.42,4.49,4.49,1,1,,INR,2020
DCYHY,16.56,1.69,0.01,1.56,11.47,10.6,9.58,19.41,16.35,16.1,2.11,2.25,3.38,1,2,,ZAR,2013
DD,29.53,1.21,-0.36,1.67,-15.15,-6.66,-17.56,-5.59,-0.17,-0.16,5.51,0.73,4.36,2,3,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS",USD,2013
DD7E.IR,0.0,0.0,0.0,-100.0,1.76,4.58,-100.0,1.52,4.66,4.66,0.59,0.31,0.37,1,2,,EUR,2013
DDD,-9.81,1.69,0.07,2.95,0.52,0.0,0.0,3.12,-2.39,-2.32,-12.65,-6.77,-16.3,4,6,SERVICES-PREPACKAGED SOFTWARE,USD,2013
DDD.AX,0.0,0.0,0.0,33.44,-100.0,8.44,-16.93,18.74,19.69,14.75,-14.01,-52.31,-45.31,2,6,,AUD,2013
DDD.BK,38.58,0.64,0.59,0.09,7.68,-5.29,-7.94,39.08,54.33,54.29,2.86,2.12,11.66,1,5,,THB,2015
DDEJF,-8.01,0.31,-0.05,1.45,-33.38,-32.34,0.0,-18.04,-14.52,-14.32,7.85,-9.79,-9.79,2,2,,CAD,2019
DDF,-211.75,0.77,2.08,-3.48,-100.0,-100.0,-100.0,-6.4,-4.99,-5.17,-0.27,3.06,4.12,2,3,,USD,2010
DDH.AX,9.37,0.98,-0.19,18.34,40.99,31.29,-48.58,48.52,42.34,35.78,8.69,15.76,15.76,0,0,,AUD,2021
DDI,-2.03,0.72,0.01,0.0,4.73,16.91,0.0,-0.87,17.38,17.38,-61.91,22.86,22.86,1,1,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,USD,2018
DDL,-12.12,16.14,-0.02,10.69,84.13,-25.89,-32.96,64.37,0.0,0.0,-8.6,-58.64,-58.64,3,3,RETAIL-CATALOG & MAIL-ORDER HOUSES,CNY,2019
DDM.ST,-4.9,0.87,-0.58,-100.0,6.15,0.0,-100.0,19.66,47.29,47.29,-2.12,0.07,-1.36,3,5,,EUR,2013
DDOG,-372.65,20.7,2.69,31.71,75.45,53.15,37.72,88.26,0.0,0.0,-1.9,-2.43,-2.38,4,5,SERVICES-PREPACKAGED SOFTWARE,USD,2017
DDR.AX,18.76,5.95,0.0,3.1,23.89,24.02,21.82,25.8,31.08,30.14,7.52,9.38,5.79,0,1,,AUD,2013
DDRIL.OL,0.0,0.0,0.0,-100.0,-35.48,0.0,-100.0,-27.75,-26.43,-26.43,-51.98,-52.57,-22.48,3,5,,USD,2011
DDS,6.54,3.27,1.96,-8.45,0.5,8.13,22.24,-2.12,-2.34,-2.55,26.63,10.86,9.24,3,3,RETAIL-DEPARTMENT STORES,USD,2014
DDT,0.52,0.3,0.15,-6.31,0.29,10.42,19.49,-2.16,-2.42,-2.58,26.78,11.85,9.24,3,3,RETAIL-DEPARTMENT STORES,USD,2013
DDT.AX,0.76,0.51,0.0,10.5,-10.43,0.0,0.0,3.3,5.65,5.11,63.09,-32.23,-29.31,2,5,,AUD,2013
DDV1.L,7.32,0.69,7.73,28.24,0.0,-100.0,0.0,25.56,25.67,20.02,9.44,-2.24,-0.48,2,3,,GBP,2013
DE,13.36,5.34,0.6,-2.63,3.79,7.19,10.97,4.71,7.85,8.06,8.38,5.62,4.88,0,0,FARM MACHINERY & EQUIPMENT,USD,2013
DEA,-68.38,1.04,23.93,16.87,-100.0,0.0,0.0,35.99,0.0,0.0,1.18,0.7,0.23,2,2,REAL ESTATE INVESTMENT TRUSTS,USD,2013
DEAL.JK,-2.69,-1.23,-0.06,0.33,-2.23,0.0,0.0,7.29,0.0,0.0,-9.79,-8.95,-5.38,3,3,,IDR,2015
DEAL.V,-1.11,-3.06,-0.01,-100.0,57.94,67.26,-100.0,45.82,0.0,0.0,-781.83,-708.87,-386.25,3,4,,CAD,2013
DEAR.ST,-6.07,10.85,-2.71,4.19,-100.0,280.33,266.74,65.94,26.43,25.37,-160.22,-95.49,-95.49,2,2,,SEK,2020
DECA,-140.89,0.34,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.93,0.93,0.93,0,0,BLANK CHECKS,USD,2022
DECAU,479.71,1.09,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.93,0.93,0.93,0,0,BLANK CHECKS,USD,2022
DECAW,0.45,0.01,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,2.35,2.35,2.35,0,0,BLANK CHECKS,USD,2022
DECB.BR,51.45,1.0,-0.62,2.43,6.85,3.3,-6.5,6.04,4.71,4.6,0.86,2.01,2.26,2,2,,EUR,2013
DECCANCE.NS,14.28,1.02,-0.33,0.0,8.0,10.07,28.89,7.81,12.96,12.96,6.63,8.16,7.13,0,1,,INR,2014
DECK,27.04,7.91,1.45,-2.92,9.86,13.56,18.51,10.23,7.92,8.16,20.23,17.3,15.0,0,1,RUBBER & PLASTICS FOOTWEAR,USD,2014
DEC.L,-1.53,-6.2,1.48,40.29,92.99,0.0,29.85,71.79,46.03,32.81,-16.29,-1.76,0.45,3,6,,USD,2013
DEC.PA,27.34,2.05,0.07,-0.52,1.55,-1.09,4.79,8.92,-3.89,-3.91,1.72,0.44,2.88,2,2,,EUR,2013
DEDI.ST,10.74,3.96,0.2,0.78,14.43,26.3,24.48,21.35,20.75,20.59,17.72,15.04,18.77,0,0,,SEK,2013
DEEPAKFERT.NS,6.24,1.49,-0.06,-100.0,12.48,18.86,-100.0,15.43,14.89,14.89,9.24,4.79,4.47,3,3,,INR,2014
DEEPAKNTR.NS,33.01,6.88,-1.64,2.99,22.65,33.84,37.05,19.19,33.31,32.35,20.55,15.23,11.0,2,5,,INR,2014
DEEPENR.NS,454.71,0.95,1.25,2.19,-10.5,-24.06,-23.93,5.75,8.39,8.21,0.47,3.22,4.65,4,4,,INR,2014
DEEPINDS.NS,10.0,0.91,-0.1,-100.0,1.77,11.92,-100.0,3.77,7.47,7.47,9.33,5.51,5.51,2,2,,INR,2018
DEF.DE,19.27,2.53,21.97,10.59,-100.0,-100.0,0.0,61.32,33.21,30.03,2.7,2.6,2.2,0,1,,EUR,2014
DEFTF,-0.38,0.63,-0.01,71.4,0.0,170.92,108.08,590.93,0.0,0.0,-40.31,-43.99,-43.99,3,3,FINANCE SERVICES,CAD,2019
DEG.AX,-172.49,6.37,2.01,56.13,-100.0,11.78,-28.31,111.09,147.55,94.5,-3.41,-4.71,-139.11,4,3,,AUD,2013
DEI,-63.42,0.96,0.35,0.06,5.93,3.65,0.0,5.84,2.96,2.96,-0.55,1.2,1.07,2,1,REAL ESTATE INVESTMENT TRUSTS,USD,2013
DEK.WA,4.23,0.69,1.06,0.0,23.82,21.81,20.93,25.91,25.79,25.79,5.71,5.19,5.39,0,0,,PLN,2014
DELHIVERY.NS,-27.93,3.07,27.84,-0.32,44.57,-13.71,-13.12,18.52,25.78,25.87,44.78,-10.44,-10.44,5,5,,INR,2019
DELKY,3.19,0.83,0.0,5.04,-12.14,21.98,14.72,-11.53,5.34,5.09,10.0,2.25,1.26,3,6,,ILS,2013
DELL,19.84,-12.82,-0.36,0.59,8.28,0.0,0.0,10.3,0.0,0.0,6.18,2.53,12.07,2,6,ELECTRONIC COMPUTERS,USD,2015
DELPHIFX.NS,27.28,1.99,0.3,-0.43,-6.3,-5.27,-1.72,-0.98,10.89,10.93,4.3,7.23,6.9,2,2,,INR,2014
DELTA.BK,76.14,21.22,0.6,29.15,12.46,12.97,-13.07,10.56,8.93,6.91,16.98,11.36,12.66,0,0,,THB,2013
DELTACORP.NS,25.43,3.0,0.09,1.78,6.93,10.8,22.7,7.86,12.48,12.26,7.86,7.74,5.77,2,3,,INR,2014
DELTAMAGNT.NS,-10.54,2.28,0.06,6.67,5.17,0.0,0.0,6.9,2.16,2.02,0.81,-3.48,-2.83,5,7,,INR,2014
DELT.CN,-1.35,0.5,-0.03,8.25,276.8,-22.05,-47.56,73486.67,70274.04,64917.48,-101.33,-103.32,-103.32,2,2,,CAD,2021
DELT.L,-5.18,0.71,8.46,-2.7,-100.0,5.37,9.28,28.71,26.15,26.87,-10.88,-22.14,-60.07,4,6,,GBP,2013
DEMANT.CO,37.33,7.44,-2.68,-2.47,8.82,6.73,7.97,12.48,5.97,6.12,12.05,13.45,15.73,0,0,,DKK,2013
DEM.AX,-11.37,2.75,-0.37,42.12,-100.0,-100.0,-100.0,24.25,20.13,14.16,-23.68,-30.22,-35.95,5,6,,AUD,2016
DEMCO.BK,-25.2,0.54,0.11,1.32,-10.12,0.0,0.0,1.7,2.61,2.58,-2.05,0.79,0.87,1,3,,THB,2013
DEMG.L,-6.59,3.21,0.0,17.21,-11.09,-8.12,-20.09,-2.38,-3.92,-3.34,-47.55,-30.6,-41.16,4,9,,GBP,2013
DEN,7.66,2.69,0.01,-19.19,-4.14,-1.77,26.57,-16.49,-12.88,-15.94,21.36,-12.15,-14.46,1,3,CRUDE PETROLEUM & NATURAL GAS,USD,2013
DENN,12.3,-14.61,4.92,-4.59,-0.15,10.12,18.35,5.97,0.0,0.0,22.6,18.75,16.34,1,1,RETAIL-EATING  PLACES,USD,2013
DEN.NS,6.94,0.53,-0.07,-100.0,0.32,-1.36,-100.0,0.6,6.25,6.25,6.0,1.85,-0.87,2,5,,INR,2014
DENORA.NS,46.08,9.19,1.48,0.0,8.17,18.22,17.42,10.16,12.25,12.25,17.06,9.75,8.17,2,3,,INR,2014
DENR,-0.0,-0.0,-0.0,6.56,-100.0,2.37,1.66,0.25,0.0,0.0,-60.66,-172.02,-118.6,4,6,OIL & GAS FIELD EXPLORATION SERVICES,USD,2013
DEO,68.69,0.0,-1.41,-0.88,1.01,1.86,1.54,4.26,0.29,0.29,14.75,16.19,25.49,1,2,BEVERAGES,GBP,2013
DEPO.JK,30.12,2.57,12.09,0.0,2.61,-7.82,-6.71,21.7,44.43,44.43,5.81,6.47,6.47,0,0,,IDR,2020
DEQ.DE,63.89,0.63,-1.01,1.06,1.39,0.23,-21.72,2.41,4.01,3.97,0.51,0.03,2.66,1,2,,EUR,2013
DERM,-1.09,5.56,-0.02,13.37,33.5,-1.75,-12.59,-6.38,-24.06,-21.23,-38.0,-25.31,-29.27,3,7,PHARMACEUTICAL PREPARATIONS,USD,2014
DESN.SW,37.87,4.14,0.79,1.17,15.12,0.0,0.0,13.73,11.94,11.8,7.62,6.41,4.81,0,2,,CHF,2014
DESP,-13.8,-4.13,-0.41,1.53,3.54,-39.62,-4.95,12.7,6.26,6.16,-11.94,-10.31,-8.64,3,4,TRANSPORTATION SERVICES,USD,2015
DEST.L,-2.98,2.54,78.16,6.69,-100.0,17.95,10.35,17.45,18.42,17.27,-99.53,-66.01,-63.28,5,8,,GBP,2014
DETEC.HE,41.97,2.95,-0.93,8.73,14.0,4.7,-1.09,19.17,0.0,0.0,5.73,12.97,14.18,1,2,,EUR,2013
DE.V,19.45,2.99,0.31,34.03,-100.0,0.0,0.0,58.36,41.06,30.63,8.04,3.55,-0.59,1,4,,CAD,2013
DEV.AX,-7.06,10.49,0.13,31.72,-100.0,17.38,-10.04,-8.01,-10.41,-7.9,-106.49,-65.1,-41.11,5,6,,AUD,2013
DEVIT.NS,31.69,6.88,0.04,3.71,9.15,26.53,21.82,6.76,20.3,19.58,8.02,6.68,6.19,2,3,,INR,2014
DEVO.L,-1.4,0.74,0.3,0.05,33.42,0.0,0.0,66.19,80.0,79.96,-83.37,22.14,22.14,1,1,,USD,2018
DEVP-B.ST,8.55,2.78,0.1,0.31,23.66,37.86,39.94,21.45,34.53,34.42,16.27,11.29,10.51,1,2,,SEK,2014
DEVYANI.NS,87.02,23.77,-5.22,0.16,16.39,59.11,0.0,7.76,0.0,0.0,8.61,0.68,0.68,3,3,,INR,2019
DEWA.AE,17.4,1.5,0.7,0.0,7.47,2.59,3.96,11.02,5.96,5.96,4.28,3.7,4.55,0,0,,AED,2015
DEWA.JK,-4.72,0.31,78.4,0.0,6.96,-5.63,-11.37,4.59,1.51,1.51,-3.05,-0.26,-1.44,1,2,,USD,2013
DEX,-6.99,0.99,0.03,-5.05,0.0,-100.0,0.0,-15.2,-14.7,-15.49,-10.31,-0.81,1.39,2,2,,USD,2017
DEXP3.SA,6.5,1.45,-0.3,0.0,22.04,9.65,30.08,7.26,33.6,33.6,11.47,9.02,5.8,2,4,,BRL,2013
DEXP4.SA,6.03,1.34,-0.27,0.0,22.04,9.65,30.08,7.26,33.6,33.6,11.47,9.02,5.8,2,4,,BRL,2013
DEYAAR.AE,24.35,0.66,0.07,0.0,1.19,-4.85,-3.88,-0.26,1.08,1.08,1.75,-0.02,1.71,1,2,,AED,2013
DEZ.DE,6.35,0.86,0.06,-0.0,3.34,5.48,9.16,3.11,3.75,3.75,6.14,2.03,3.09,1,2,,EUR,2013
DFAM.JK,-7.06,2.93,0.32,2.48,-2.1,9.53,0.0,-1.64,0.0,0.0,-7.02,-3.08,-1.71,3,4,,IDR,2015
DFCH.L,0.0,0.0,0.0,-100.0,0.0,0.0,-100.0,141.76,79.79,79.79,1.68,-5.66,-7.95,3,4,,GBP,2017
DFCO,-0.9,-0.62,0.0,119.52,-2.96,-0.19,-55.29,14.49,-5.81,-2.64,-79.02,-2863.36,-2863.36,1,1,SERVICES-HELP SUPPLY SERVICES,USD,2002
DFDS.CO,7.26,1.17,0.07,-2.13,9.27,19.86,25.09,11.98,8.47,8.66,7.27,5.7,6.92,1,2,,DKK,2013
DFFN,-0.0,0.36,-0.0,139.89,-100.0,10.04,-48.97,2.36,13.52,5.64,-67.2,-94.71,-175.95,5,3,PHARMACEUTICAL PREPARATIONS,USD,2013
DFH,8.03,3.16,0.07,471.75,59.05,94.81,-64.33,58.53,109.02,19.07,11.96,8.15,8.15,0,0,OPERATIVE BUILDERS,USD,2018
DFIB.L,-102.85,13.1,0.47,0.0,-1.34,-27.4,0.0,7.06,-3.3,-3.3,-1.74,1.9,6.7,1,3,,USD,2013
DFIJ.L,-102.85,13.1,0.47,0.0,-1.34,-27.4,0.0,7.06,-3.3,-3.3,-1.74,1.9,6.7,1,3,,USD,2013
DFIN,14.15,3.91,-0.6,-0.14,-2.89,-1.14,1.27,-2.26,-0.8,-0.81,30.23,18.51,26.28,1,3,SERVICES-MISCELLANEOUS BUSINESS SERVICES,USD,2013
DFKCY,92.23,11.47,0.06,6.13,10.87,22.63,18.85,9.89,14.86,14.01,7.59,8.01,6.02,0,1,,JPY,2013
DFLI,90.65,2.08,-0.15,-7.27,35.2,0.0,0.0,117.91,15.09,16.27,-21.4,6.95,6.95,1,1,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",USD,2020
DFMFOODS.NS,-47.62,17.79,0.26,0.06,10.5,0.0,0.0,12.23,18.34,18.33,-6.34,5.32,6.38,1,1,,INR,2013
DFMTF,-15.04,1.36,-0.46,64.03,-100.0,102.77,5.38,145.23,145.76,88.87,-14.06,-110.71,-110.71,3,3,,CAD,2018
DFN.TO,8.6,0.77,-0.13,16.78,-0.52,-0.86,-14.48,17.96,14.53,12.44,3.39,3.87,6.14,2,3,,CAD,2013
