GrPetYear,pe,pb,peg,shr,revenue,opInm,eps,Assets,Equity,bvps,ROtA,5ROtA,10ROtA,bad5y,bad10y,Industrial,cur,old
IPVA-UN,136.71,0.91,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-1.18,-1.18,1.0,1.0,SERVICES-AUTO RENTAL & LEASING (NO DRIVERS),USD,2021
IPVA-WT,0.0,-0.61,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-0.23,-0.23,1.0,1.0,SERVICES-AUTO RENTAL & LEASING (NO DRIVERS),USD,2021
IPVF-WT,0.02,0.02,,-100.0,-100.0,-100.0,-100.0,-85.67,-4667.21,-4667.21,,,,,,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",USD,2021
IPVI,7.59,0.27,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-1.41,-1.41,1.0,1.0,BLANK CHECKS,USD,2021
IPVIU,30.36,1.07,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-1.41,-1.41,1.0,1.0,BLANK CHECKS,USD,2021
IPVIW,0.01,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-1.41,-1.41,1.0,1.0,BLANK CHECKS,USD,2021
IPV-WT,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-99.82,-99.98,-99.98,,-219332.69,-219332.69,1.0,1.0,MOTOR VEHICLE PARTS & ACCESSORIES,USD,2020
IPWLN,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,0.46,0.46,0.0,0.0,,USD,2020
IPWLO,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-3.95,-3.95,1.0,1.0,,USD,2021
IPXL,0.0,0.0,0.0,1.88,15.62,,,11.32,1.8,1.77,,,-16.16,,2.0,,USD,2008
IQ3.AX,0.0,0.0,,24.98,-100.0,-100.0,-100.0,-1.91,,,,-58.09,-42.7,3.0,5.0,,AUD,2014
IQNT,0.0,0.0,0.0,17.7,14.26,16.33,6.66,2.32,2.82,2.4,,,27.48,,0.0,,USD,2007
IRAO.ME,3.33,0.41,-0.41,0.03,7.01,,8.41,5.55,6.53,6.53,,9.92,6.29,0.0,2.0,,RUB,2011
IRCC,-0.99,-1.49,0.0,28.67,-100.0,-14.71,-17.42,-100.0,-2.91,-2.26,,41.54,-31071.56,2.0,2.0,METAL MINING,USD,2012
IRCP,-17.27,5.23,0.0,8.65,31.69,,,60.65,64.36,59.23,,-0.14,5.24,2.0,2.0,OPERATORS OF NONRESIDENTIAL BUILDINGS,ARS,2012
IRDMB,0.0,0.0,,-21.33,9.73,-16.85,,15.73,9.3,11.82,,-2.47,1.48,1.0,3.0,,USD,2010
IRDMZ,0.0,0.0,,-21.33,9.73,-16.85,,15.92,9.3,11.82,,-2.43,1.49,1.0,3.0,,USD,2010
IRD.PA,173.92,28.34,-1.87,43.93,4.74,11.45,-6.77,3.21,4.96,3.44,,3.89,2.65,0.0,1.0,,EUR,2012
IRET,0.0,0.0,,11.9,-1.69,,15.38,-0.07,8.89,7.95,,8.2,2.86,0.0,3.0,,USD,2007
IRET-PC,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,5.69,5.69,0.0,0.0,,USD,2019
IRGZ.ME,63.88,0.58,-1.38,0.39,6.07,5.39,-22.25,15.33,7.64,7.61,,2.85,5.92,2.0,3.0,,RUB,2012
IRKT.ME,38.41,-62.44,0.37,9.61,18.22,48.03,11.3,15.85,,,,-8.55,-3.8,2.0,2.0,,RUB,2012
IRR,0.0,0.0,,-0.0,-100.0,-100.0,-100.0,-17.92,-19.72,-19.72,,-9.19,-9.19,2.0,2.0,,USD,2010
IRR.L,-2745.37,197.04,-80.0,1.98,-100.0,23.85,16.23,57.56,67.28,65.97,,-23.69,-162.88,3.0,2.0,,AUD,2012
IS,105.28,0.0,-4.11,-5.15,74.81,37.92,-6.84,170.76,402.43,424.27,,42.14,42.14,1.0,1.0,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,USD,2019
ISAA,-24.6,1.44,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-0.59,-0.59,1.0,1.0,BLANK CHECKS,USD,2021
ISBC,10.44,1.11,-0.1,-100.0,8.03,8.86,-100.0,9.08,11.92,11.92,,0.87,0.79,0.0,0.0,STATE COMMERCIAL BANKS,USD,2012
ISCA,0.0,0.0,,-1.06,-0.29,-5.0,49.09,2.08,4.1,4.15,,11.54,5.15,0.0,0.0,,USD,2009
ISD.AX,0.0,0.0,,0.0,-100.0,-100.0,-100.0,-4.16,-9.76,-9.76,,-32.05,-10.08,2.0,4.0,,AUD,2013
ISG,17.94,1.63,0.2,0.0,-8.25,-100.0,4.62,-2.2,0.95,0.95,,0.46,0.44,0.0,1.0,"COMMERCIAL BANKS, NEC",EUR,2012
ISIGN,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-246.94,-246.94,1.0,1.0,SERVICES-PREPACKAGED SOFTWARE,USD,2021
ISLE,4.27,0.27,,-3.34,-100.0,,,-21.17,-1.5,-1.55,,5.09,5.09,0.0,0.0,BLANK CHECKS,USD,2008
ISLEW,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,5057.64,5057.64,0.0,0.0,BLANK CHECKS,USD,2021
ISMCF,0.0,0.0,0.0,-100.0,-100.0,-100.0,41.73,83.57,-100.0,-100.0,,0.0,0.0,0.0,0.0,,USD,2020
ISR.DE,0.0,0.0,,0.09,6.22,2.45,0.33,8.39,9.33,9.32,,8.8,10.0,1.0,1.0,,EUR,2011
ISR.ST,-1.23,2.51,0.01,27.39,-100.0,70.14,33.4,7.98,1.26,0.99,,-100.4,-90.06,4.0,5.0,,SEK,2016
ISUNW,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-0.02,-0.02,1.0,1.0,SEMICONDUCTORS & RELATED DEVICES,USD,2020
ITAC,-56.41,0.22,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-0.38,-0.38,1.0,1.0,BLANK CHECKS,USD,2020
ITACW,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-0.38,-0.38,1.0,1.0,BLANK CHECKS,USD,2020
ITC,0.0,0.0,0.0,-34.69,7.42,,72.25,10.03,7.99,12.23,,40.72,49.16,1.0,1.0,,USD,2010
ITDN,-4.57,11.47,,0.0,-100.0,-0.24,13.8,-15.58,-26.99,-26.99,,-38.16,-20.71,4.0,5.0,BLANK CHECKS,USD,2012
ITE.OL,0.0,0.0,,-0.06,4.62,18.35,15.5,4.96,-5.48,-5.48,,18.7,11.1,0.0,1.0,,NOK,2010
ITE.PA,-22.67,3.07,0.34,0.68,-0.23,9.97,,4.5,2.37,2.36,,0.59,3.06,2.0,4.0,,EUR,2012
ITEP.L,-67.77,9.18,86.2,0.68,-0.23,9.97,,4.5,2.37,2.36,,0.59,3.46,2.0,4.0,,EUR,2012
ITG,0.0,0.0,,-2.58,-2.38,-18.26,-34.79,2.99,-9.35,-9.6,,0.07,0.37,0.0,3.0,,USD,2009
ITHX,41.93,-20238.24,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,3079.52,3079.52,0.0,0.0,BLANK CHECKS,USD,2021
ITHXU,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,3079.52,3079.52,0.0,0.0,BLANK CHECKS,USD,2021
ITHXW,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,3079.52,3079.52,0.0,0.0,,USD,2021
ITL.PA,0.0,0.0,,-0.56,8.26,12.3,13.81,13.74,13.71,13.79,,5.48,6.02,0.0,0.0,,EUR,2010
ITMR,-39.08,9.93,0.44,-2.11,14.99,45.5,,15.23,,,,-19.5,-24.79,2.0,6.0,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,USD,2012
ITM.WA,-0.09,-0.0,0.0,0.0,-17.46,,,10.39,,,,-75.2,-20.14,1.0,3.0,,PLN,2011
ITPOF,26.52,5.49,-4.08,-0.02,7.72,13.22,13.42,13.52,9.15,9.15,,6.49,8.94,0.0,0.0,CONVERTED PAPER & PAPERBOARD PRODS (NO CONTAINERS/BOXES),USD,2012
ITP.TO,25.62,5.3,-5.09,-0.34,7.72,8.33,13.52,13.52,9.15,9.18,,6.6,8.99,0.0,0.0,,USD,2012
ITQ,15.05,1.32,,-100.0,-100.0,-100.0,-100.0,58453.11,-4859961.87,-4859961.87,,5.96,5.96,0.0,0.0,BLANK CHECKS,USD,2021
ITQRU,12.03,1.05,,-100.0,-100.0,-100.0,-100.0,58453.11,-4859961.87,-4859961.87,,5.96,5.96,0.0,0.0,BLANK CHECKS,USD,2021
ITQRW,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,58453.11,-4859961.87,-4859961.87,,5.96,5.96,0.0,0.0,BLANK CHECKS,USD,2021
IVAN,-8072.88,-33878.02,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-5.71,-5.71,1.0,1.0,BLANK CHECKS,USD,2020
IVAN-UN,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-5.71,-5.71,1.0,1.0,BLANK CHECKS,USD,2020
IVAN-WT,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-5.71,-5.71,1.0,1.0,BLANK CHECKS,USD,2020
IVI.L,0.0,0.0,,0.0,,-100.0,,1.35,1.99,1.99,,-6.12,3.89,2.0,3.0,,GBP,2011
IVO.AX,-0.06,-0.01,-0.0,-100.0,56.19,-2.44,-100.0,-26.45,,,,-1024.25,-631.63,3.0,5.0,,AUD,2012
IVQ.AX,0.0,0.0,,151.11,-100.0,59.49,,200.21,-10.35,-4.12,,-335.52,3454.42,1.0,6.0,,AUD,2010
IVR-PA,-1.99,2.44,0.0,0.0,,-100.0,,-5.79,-3.69,-3.69,,-5.55,-1.6,1.0,2.0,REAL ESTATE INVESTMENT TRUSTS,USD,2011
IVST,0.0,-0.0,0.0,0.0,-100.0,-32.33,,43.63,,,,,,,,FABRICATED STRUCTURAL METAL PRODUCTS,USD,2003
IVTY,0.0,0.0,0.0,21.05,53.23,31.05,11.38,39.39,-62.98,-52.03,,,-78.78,,5.0,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,USD,2013
IWAL,-0.34,-0.03,0.0,6.44,-100.0,17.85,48.15,-13.17,,,-1895.16,-1279.19,-1295.2,3.0,4.0,"COMMUNICATIONS EQUIPMENT, NEC",USD,2010
IWBB,-166.35,-1031.51,5.4,10.01,-3.12,,,156.65,,,,-100.38,-63.65,3.0,5.0,SERVICES,USD,2015
IWSY,0.01,-0.01,0.0,18.26,-1.43,7.19,,-3.51,,,,-36.62,-177.75,3.0,7.0,SERVICES-PREPACKAGED SOFTWARE,USD,2012
IXYS,0.0,0.0,0.0,0.12,0.63,-2.69,-0.84,5.34,0.15,0.15,,,4.12,,1.0,,USD,2008
JAEREN.OL,0.0,0.0,,18.43,13.51,-100.0,24.92,10.15,18.74,15.83,,0.96,1.01,0.0,0.0,,NOK,2010
JAG,0.0,0.0,,0.13,117.59,-137.69,-136.58,267.33,35.55,35.5,,69.86,-315.51,0.0,1.0,CRUDE PETROLEUM & NATURAL GAS,USD,2017
JAIHINDPRO.NS,0.0,0.0,,1.11,-25.35,,,-3.74,,,,-54.11,-18.25,1.0,2.0,,INR,2010
JAINSTUDIO.NS,-5.74,0.19,2.35,7.93,-42.83,,-10.15,-3.16,-2.83,-2.62,,-1.68,-1.16,2.0,5.0,,INR,2010
JAMN,-0.0,-0.0,-0.0,-6.76,-100.0,92.65,96.31,53.66,,,,,-401.12,,4.0,,USD,2007
JASN,0.0,0.0,,452.63,-11.02,,,-1.47,,,,-17.56,-8.98,1.0,4.0,,USD,2013
JASNW,0.0,0.0,,22.8,-100.0,-50.53,-100.0,-7.7,,,,17435.69,4975.96,1.0,6.0,,USD,2013
JATT-UN,18.28,1.07,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,10.38,10.38,0.0,0.0,,USD,2021
JAX,0.0,0.0,,-0.27,-0.37,,,7.82,1.91,1.92,,-1.12,15.06,1.0,6.0,RETAIL,USD,2013
JAXB,0.0,0.0,0.0,15.63,-100.0,,,0.98,-18.1,-15.65,,,-0.65,,1.0,,USD,2006
JB7.DE,0.0,0.0,0.0,-100.0,-100.0,,-100.0,108.88,163.29,163.29,,9.64,6.32,0.0,1.0,,EUR,2014
JCAP,0.0,0.0,,47.96,125.53,,,66.63,55.28,37.36,,7.36,4.97,0.0,1.0,,USD,2015
JCAP-PB,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,1275.67,1275.67,0.0,0.0,,USD,2019
JCI.AX,0.0,0.0,,1.3,-100.0,-100.0,-100.0,20.52,23.08,22.78,,7.88,7.79,0.0,1.0,,AUD,2015
JCIC,32.59,1.36,,-100.0,-100.0,-100.0,-100.0,71671.32,3774291.64,3774291.64,,9.35,9.35,0.0,0.0,BLANK CHECKS,USD,2021
JCICU,25.64,1.07,,-100.0,-100.0,-100.0,-100.0,71671.32,3774291.64,3774291.64,,9.35,9.35,0.0,0.0,BLANK CHECKS,USD,2021
JCICW,0.5,0.02,,-100.0,-100.0,-100.0,-100.0,71671.32,3774291.64,3774291.64,,9.35,9.35,0.0,0.0,BLANK CHECKS,USD,2021
JCO,0.0,0.0,0.0,-100.0,-9.59,-10.93,-100.0,-11.19,-4.76,-4.76,,0.83,1.38,2.0,2.0,,USD,2017
JCOM,42.19,5.25,-1.35,-0.18,18.22,10.53,2.83,21.17,9.07,9.09,,16.85,20.59,0.0,0.0,TELEGRAPH & OTHER MESSAGE COMMUNICATIONS,USD,2011
JCP,0.0,0.0,,3.59,-4.9,-23.95,,-4.43,-17.69,-17.07,,-2.83,-4.54,2.0,5.0,,USD,2009
JCPNQ,0.0,0.0,,5.69,-6.58,,2.64,-4.98,-20.16,-19.08,,-2.68,-4.29,3.0,5.0,,USD,2011
JCQQ,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-8.54,-8.54,1.0,1.0,CONSTRUCTION SPECIAL TRADE CONTRACTORS,USD,2020
JCS,6.56,1.15,0.0,1.43,-25.91,,2.06,-22.48,-17.29,-17.05,,9.18,-0.57,2.0,6.0,TELEPHONE & TELEGRAPH APPARATUS,USD,2012
JDR.AX,0.0,0.0,,61.89,-100.0,-12.53,-46.18,-7.1,-0.22,-0.14,,-44.8,-1857.28,4.0,2.0,,AUD,2012
JDS.L,0.0,0.0,,-1.05,-2.05,-7.04,,5.68,6.69,6.76,,2.57,5.65,1.0,1.0,,USD,2011
JEC,0.0,0.0,,1.13,2.82,0.13,13.41,10.46,8.0,7.91,,9.29,7.53,1.0,1.0,,USD,2010
JEFI.L,0.0,0.0,0.0,-100.0,49.53,49.3,-100.0,-11.17,-10.72,-10.72,,9.82,9.82,1.0,1.0,,GBP,2019
JEMD,23.68,0.86,0.15,0.55,,,,-6.32,-5.56,-5.53,,-2.24,-2.24,2.0,2.0,,USD,2018
JEO.L,21455.79,107.99,68.4,3.93,,,,14.3,15.97,15.37,,3.66,9.55,2.0,3.0,,GBP,2012
JE-PA,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-15.83,-15.83,1.0,1.0,,CAD,2020
JESC.L,234.77,94.24,0.57,-2.78,,-100.0,,10.06,10.58,10.88,,5.76,10.07,2.0,3.0,,GBP,2012
JE.TO,0.0,0.0,,3.82,-0.7,10.43,,-2.93,11.53,11.1,,-1.79,8.13,2.0,3.0,,CAD,2011
JFBHF,-3591.63,0.98,-41.08,0.01,-2.22,,,4.95,4.0,4.0,,3.14,4.55,2.0,2.0,,CHF,2012
JFK,0.0,0.0,,7.13,-100.0,792.37,558.53,1743.35,8169.85,7625.82,,-3.93,-3.93,1.0,1.0,,USD,2018
JFKKR,0.0,0.0,,125.77,-100.0,190.93,-0.73,2.57,0.0,0.0,,-1.04,-1.04,2.0,2.0,,USD,2019
JFKKU,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-0.65,-0.65,1.0,1.0,,USD,2019
JFKKW,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-0.65,-0.65,1.0,1.0,,USD,2019
JFN.SW,-5296.68,1.45,-53.87,0.01,-2.22,,,4.95,4.0,4.0,,3.14,4.55,2.0,2.0,,CHF,2012
JHC.AX,0.0,0.0,,0.22,-100.0,-100.0,-100.0,6.34,-10.45,-10.43,,-6.54,-1.28,1.0,3.0,,AUD,2013
JHL.AX,0.0,0.0,,1.16,38.7,-27.83,-23.59,-12.22,-24.55,-24.26,,-33.15,-66.68,3.0,4.0,,AUD,2015
JHY,0.0,0.0,,3.69,20.9,13.21,,7.24,6.68,6.44,,2.84,3.49,1.0,2.0,,USD,2015
JIH,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-0.8,-0.8,1.0,1.0,BLANK CHECKS,USD,2020
JIH+,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,0.09,0.09,0.0,0.0,,USD,2019
JIH-UN,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,0.27,-0.83,-0.83,,-0.8,-0.8,1.0,1.0,BLANK CHECKS,USD,2020
JIH-WT,0.0,0.0,,-100.0,-100.0,1580.87,-300.0,0.27,0.0,0.0,,-0.18,-0.18,1.0,1.0,BLANK CHECKS,USD,2019
JIVE,0.0,0.0,0.0,1.0,11.87,-43.42,-43.56,-6.04,-12.65,-12.52,,,-20.51,,3.0,,USD,2013
JIYAECO.NS,0.55,0.13,0.01,20.73,65.86,90.94,40.22,64.11,61.24,50.73,,11.62,11.01,0.0,0.0,,INR,2015
JJSE.VI,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,47.43,47.43,0.0,0.0,,EUR,2019
JKA.AX,2949621386.38,4635757092.22,14802382.33,48.31,-100.0,-100.0,-100.0,-22.17,-25.97,-17.51,,14.05,-63.83,1.0,3.0,,AUD,2010
JKRO,1.3,0.11,0.01,2.78,8.32,7.28,-5.95,20.45,8.11,7.89,,4.67,2.91,0.0,1.0,,USD,2016
JKX.L,429.15,50.64,,-0.31,-12.72,-12.51,-10.93,-10.81,-11.04,-11.07,,7.59,-6.63,0.0,4.0,,USD,2011
JLG.L,-3005.37,129.73,18.21,2.45,-17.96,,8.77,11.99,,,,6.2,9.54,1.0,1.0,,GBP,2011
JMBA,0.0,0.0,0.0,4.27,-16.06,-27.57,-38.36,-13.23,,,,,-10.46,,2.0,RETAIL,USD,2008
JMDA,0.0,0.0,,15.29,47.94,122.94,95.98,125.74,84.69,73.46,,-2989.29,-1585.34,2.0,4.0,,USD,2011
JMEI,0.0,0.0,,3.15,2.49,,-28.9,-5.36,2.18,2.11,,3.55,3.56,0.0,1.0,,CNY,2014
JMI,0.0,0.0,0.0,16.78,-100.0,,,-12.08,-8.79,-7.52,,,-1.95,,2.0,,USD,2012
JMLP,0.0,0.0,,1.13,-7.21,-1.43,,-22.06,-21.52,-21.28,,-8.85,-12.29,2.0,2.0,,USD,2014
JMP,-31.32,2.34,-1.25,-1.79,-0.46,-100.0,9.06,-10.59,-7.72,-7.86,,-1.65,-0.62,2.0,3.0,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",USD,2011
JMPD,-112.44,-10.75,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-11.26,-11.26,1.0,1.0,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",USD,2020
JMPNZ,-99.87,7.87,-4.58,-3.04,30.8,,,-55.43,-11.68,-12.05,,-14.92,-6.44,1.0,1.0,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",USD,2014
JMTAUTOLTD.NS,0.0,0.0,0.0,-100.0,-4.83,,-100.0,2.62,1.39,1.39,,,,,,,INR,2012
JMU,0.0,0.0,,48.47,-100.0,131.65,-12.8,-29.55,-32.85,-22.13,,-2464.8,-803.7,1.0,2.0,,USD,2014
JNJ.SW,18.75,5.29,0.64,0.3,3.77,3.28,7.06,4.61,1.49,1.48,,19.57,16.98,0.0,1.0,,USD,2012
JNOS.ME,3.03,0.22,0.4,-3.15,5.83,6.86,3.71,7.35,8.04,8.3,,6.55,7.65,1.0,1.0,,RUB,2012
JNOSP.ME,2.2,0.16,0.29,-3.15,5.83,6.86,3.71,7.35,8.04,8.3,,6.55,7.65,1.0,1.0,,RUB,2012
JNP,0.0,0.0,0.0,5.73,3.6,-9.06,-23.67,3.32,,,,,5.21,,2.0,,USD,2008
JNS,0.0,0.0,0.0,-12.15,19.79,-3.15,17.09,-2.08,-0.61,-0.7,,,14.42,,0.0,,USD,2007
JOBS,48.69,2.25,-0.16,1.55,13.21,1.42,1.12,20.66,19.42,19.12,,6.7,7.63,0.0,1.0,SERVICES,CNY,2012
JOFF,8.43,-6.28,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,7991.63,7991.63,0.0,0.0,BLANK CHECKS,USD,2021
JOFFU,4.54,-6.25,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,7991.63,7991.63,0.0,0.0,BLANK CHECKS,USD,2021
JOFFW,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,7991.63,7991.63,0.0,0.0,BLANK CHECKS,USD,2021
JONE,0.0,0.0,,-17.5,-1.83,,334.34,-22.89,,,,-318.32,-54.12,1.0,1.0,,USD,2013
JOSE.TO,-8.46,-194.86,0.16,6.1,-100.0,4.13,-0.54,9.52,,,,-94.88,-63.21,4.0,8.0,,CAD,2012
JOUL.L,905.95,18.29,8.66,0.04,12.51,-1.06,-12.51,23.47,16.64,16.63,,1.7,2.28,2.0,5.0,,GBP,2013
JOY,0.0,0.0,0.0,-1.43,-0.79,,,7.08,0.14,0.14,,,-4.5,,1.0,,USD,2007
JP,-0.99,0.34,0.0,21.18,24.04,,,26.93,26.1,21.54,,-13.93,4.0,3.0,4.0,SERVICES,CNY,2012
JPB.L,0.0,0.0,,-5.53,,,,-13.87,-13.75,-14.56,,-12.71,-9.1,1.0,4.0,,GBP,2011
JPEC.L,1.14,0.29,0.01,12.28,26.45,-100.0,34.66,7.6,7.39,6.58,,7.58,10.23,2.0,2.0,,GBP,2012
JPEI.L,1.16,0.3,0.1,12.95,26.45,27.04,12.41,7.6,7.39,6.54,,7.58,10.23,2.0,2.0,,GBP,2012
JPE.L,10.34,2.63,0.08,12.28,26.45,-100.0,34.66,7.6,7.39,6.58,,7.58,10.23,2.0,2.0,,GBP,2012
JPEP,0.0,0.0,0.0,-29.46,-45.99,-6.61,-11.9,-8.93,-14.99,-21.25,,,-10.32,,3.0,,USD,2014
JPMLP,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,20.24,20.24,0.0,0.0,,USD,2020
JPM-PG,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,20.24,20.24,0.0,0.0,NATIONAL COMMERCIAL BANKS,USD,2020
JPM-PH,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,20.24,20.24,0.0,0.0,NATIONAL COMMERCIAL BANKS,USD,2020
JPMWS,0.0,0.0,,-2.34,1.33,6.7,6.79,100.21,,,,1.3,1.04,0.0,0.0,,USD,2010
JPS.L,0.0,0.0,,3.66,-4.9,-100.0,-8.47,13.89,14.34,13.83,,3.12,10.15,2.0,3.0,,GBP,2011
JRJC,-4.33,2.98,-0.69,0.57,-3.07,-6.48,-7.01,-7.68,-17.93,-17.83,,-17.0,-10.29,3.0,6.0,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",USD,2011
JRJCY,-0.0,0.0,-0.0,0.61,-3.07,-5.69,-6.47,-7.68,-17.93,-17.82,,-17.9,-10.62,3.0,6.0,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",USD,2011
JRJRQ,-0.0,-0.0,-0.0,-100.0,-100.0,81.75,-100.0,169.63,137.64,137.64,,,-41.18,,3.0,,USD,2007
JRS.L,0.23,0.09,0.06,-2.82,,,,2.99,3.21,3.3,,12.76,5.99,1.0,3.0,,GBP,2012
JSBL,-19.92,31.31,-5.38,27.4,299.88,-84.07,-3.7,139.85,2502.12,1963.96,,-109.3,-109.3,2.0,2.0,RETAIL-JEWELRY STORES,USD,2019
JSHG,-2.36,-2.23,-0.21,-1.28,-100.0,66.54,15.41,-100.0,68.49,69.38,,-3171.83,-2732.01,2.0,3.0,GOLD AND SILVER ORES,USD,2010
JSKY.JK,-1.16,0.53,0.01,-100.0,-5.49,,-100.0,25.32,28.3,28.3,,-2.65,1.4,1.0,1.0,,IDR,2014
JTPY,0.0,0.0,0.0,1.59,238.9,52.18,38.69,18.69,,,,,-5.54,,3.0,,USD,2011
JUBILANT.NS,0.0,0.0,,-1.11,11.4,16.6,16.36,5.76,11.1,11.23,,8.31,5.44,0.0,3.0,,INR,2011
JUKG.L,0.0,0.0,,-1.14,,-100.0,,-6.67,-5.47,-5.54,,-17.58,-1.76,2.0,3.0,,GBP,2011
JUMPNET.NS,40.89,4.12,0.4,-0.03,10.84,,,-12.36,-18.33,-18.34,,-9.4,-4.24,1.0,1.0,,INR,2012
JUNO,0.0,0.0,0.0,-100.0,-100.0,24.37,-100.0,144.59,145.33,145.33,,,-34.0,,4.0,,USD,2014
JUNS,0.0,0.0,0.0,4.19,-100.0,33.98,14.86,939.44,1.6,1.53,,-16760.23,-16760.23,1.0,1.0,PHARMACEUTICAL PREPARATIONS,USD,2019
JUNSW,0.0,0.0,,-100.0,-100.0,33.98,-100.0,939.44,1.6,1.6,,-19731.44,-19731.44,1.0,1.0,,USD,2019
JUS.L,0.0,0.0,,-3.88,,-100.0,,4.98,4.67,4.85,,4.99,9.15,1.0,2.0,,GBP,2011
JUVA.CN,-0.66,0.73,0.01,-4.03,-100.0,73.4,58.73,135.65,-1186.51,-1236.37,,-136.46,-136.46,2.0,2.0,,USD,2019
JVLAGRO.NS,-0.01,-0.01,0.0,3.02,-0.43,,,1.27,,,,-45.85,-10.9,1.0,1.0,,INR,2010
JW-A,20.01,2.72,0.07,-0.9,0.95,-4.49,-3.27,3.48,0.78,0.79,,12.18,14.01,1.0,1.0,BOOKS: PUBLISHING OR PUBLISHING AND PRINTING,USD,2012
JWB,0.0,0.0,,-0.33,0.64,-0.88,2.23,3.44,5.62,5.63,,18.51,17.38,0.0,0.0,,USD,2010
JW-B,20.06,2.73,0.07,-0.9,0.95,-4.49,-3.27,3.48,0.78,0.79,,10.66,12.63,1.0,1.0,BOOKS: PUBLISHING OR PUBLISHING AND PRINTING,USD,2012
JWS,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-0.42,-0.42,1.0,1.0,SERVICES,USD,2020
JWS-UN,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-0.42,-0.42,1.0,1.0,SERVICES,USD,2020
JWS-WT,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-0.42,-0.42,1.0,1.0,SERVICES,USD,2020
JXR.PA,0.0,0.0,,14.01,-9.08,,19.82,-12.06,,,,-78.12,-26.19,1.0,3.0,,EUR,2010
